#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 05.01.2021 00:00 - 05.01.2021 23:59 *
141;Ломоносов, Иликовский просп. д.30 к.2, уч. Швейцарской ул. от ул. Дегтярёва к Иликовскому просп., зона контроля 1;KPA-0079-02;КПА;;2635;0,1%
;;Встречное направление;1148;43,6%
;;Попутное направление;1487;56,4%
142;Ломоносов, Новогорская ул. д.2, уч. ул. Жоры Антоненко от Новогорской ул. к ул. Некрасова, зона контроля 1;KPA-0087-01;КПА;;2208;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2058;93,2%
;;Попутное направление;148;6,7%
143;Ломоносов, Новогорская ул. д.2, уч. ул. Жоры Антоненко от ул. Некрасова к Новогорской ул., зона контроля 1,2;KPA-0087-02;КПА;;4404;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;2365;53,7%
;;Попутное направление;2037;46,3%
144;Ломоносов, Ораниенбаумский просп. д.49 к.1 (пересечение Ораниенбаумского просп. и Полигонного переулка), уч. Ораниенбаумского просп. от Полигонного пер. к Студенецкий пер., зона контроля 1,2;KPA-0091-02;КПА;;2646;0,1%
;;Встречное направление;2646;100,0%
145;Ломоносов, Ораниенбаумский просп. д.49 к.1 (пересечение Ораниенбаумского просп. и Полигонного переулка), уч. Полигонного пер. от ул. Победы к Ораниенбаумский просп., зона контроля 1,2;KPA-0091-01;КПА;;1833;0,0%
;;Встречное направление;1317;71,8%
;;Попутное направление;516;28,2%
146;Ломоносов, Победы ул. д.22/7, уч. ул. Победы от ул. Скуридина к ул. Федюнинского, зона контроля 1;KPA-0090-01;КПА;;3524;0,1%
;;Встречное направление;3197;90,7%
;;Попутное направление;327;9,3%
147;Ломоносов, Победы ул. д.22/7, уч. ул. Федюнинского от Ораниенбаумского просп. к ул. Победы, зона контроля 1,2;KPA-0090-02;КПА;;2188;0,1%
;;Встречное направление;2188;100,0%
148;Ломоносов, Федюнинского ул. д.14 к.1 (пересечение ул. Федюнинского и Ораниенбаумского просп.), уч. Ораниенбаумского просп. от Швейцарской ул. к ул. Федюнинского, зона контроля 1,2;KPA-0089-01;КПА;;4266;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4264;100,0%
149;Ломоносов, Федюнинского ул. д.14 к.1 (пересечение ул. Федюнинского и Ораниенбаумского просп.), уч. ул. Федюнинского от ул. Победы к Ораниенбаумскому просп., зона контроля 1,2;KPA-0089-03;КПА;;3794;0,1%
;;Направление не указано;7;0,2%
;;Встречное направление;3787;99,8%
150;Ломоносов, Федюнинского ул. д.14 к.1 (пересечение ул. Федюнинского и Ораниенбаумского просп.), уч. ул. Федюнинского от ул. Связи к Ораниенбаумскому просп., зона контроля 1,2;KPA-0089-02;КПА;;3017;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;3016;100,0%
151;Место не установлено;PA0101;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
152;Металлострой, Московское ш. д.160, уч. Московского ш. от Ленсоветовской дороги к Экспедиторскому проезду, зона контроля 1,2;KPA-0065-02;КПА;;13659;0,4%
;;Встречное направление;13659;100,0%
153;Металлострой, Московское ш. д.160, уч. Московского ш. от Экспедиторского проезда к Ленсоветовской дороге, зона контроля 1,2;KPA-0065-01;КПА;;4323;0,1%
;;Направление не указано;5;0,1%
;;Встречное направление;4318;99,9%
154;Парголово, Выборгское ш. д.379, уч. Вокзальной ул. от ул. Первого Мая к Выборгскому ш., зона контроля 1;KPA-0056-01;КПА;;2660;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2653;99,7%
;;Попутное направление;5;0,2%
155;Парголово, Выборгское ш. д.379, уч. Выборгского ш. от ул. Дорога в Каменку к ул. Ломоносова, зона контроля 1;KPA-0056-03;КПА;;8699;0,2%
;;Встречное направление;8699;100,0%
156;Парголово, Выборгское ш. д.379, уч. Выборгского ш. от ул. Дорога в Каменку к ул. Ломоносова, зона контроля 2,3;KPA-0056-02;КПА;;7549;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;7547;100,0%
157;Парголово, Выборгское ш. д.380, уч. Выборгского ш. от Горского ш. к КАД, зона контроля 1,2;KPA-0096-01;КПА;;16046;0,4%
;;Встречное направление;16046;100,0%
158;Парголово, Выборгское ш. д.380, уч. Выборгского ш. от КАД к Горскому ш., зона контроля 1,2;KPA-0096-03;КПА;;8223;0,2%
;;Встречное направление;8223;100,0%
159;Парголово, Выборгское ш. д.380, уч. Выборгского ш. от КАД к Горскому ш., зона контроля 3,4;KPA-0096-02;КПА;;23021;0,6%
;;Встречное направление;23021;100,0%
160;Парголово, Парковая ул. (перекресток Выборгского ш. и ул. Парковая), уч. Выборгского ш. от Заводской ул. к Парковой ул., зона контроля 1,2;KPA-0097-01;КПА;;17874;0,5%
;;Встречное направление;17874;100,0%
161;Парголово, Парковая ул. (перекресток Выборгского ш. и ул. Парковая), уч. Выборгского ш. от Суздальского просп. к Парковой ул., зона контроля 1,2;KPA-0097-02;КПА;;15404;0,4%
;;Встречное направление;15404;100,0%
162;Парголово, Парковая ул. (перекресток Выборгского ш. и ул. Парковая), уч. Выборгского ш. от Суздальского просп. к Парковой ул., зона контроля 3;KPA-0097-03;КПА;;9286;0,3%
;;Встречное направление;9286;100,0%
163;Парголово, Парковая ул. (перекресток Выборгского ш. и ул. Парковая), уч. Парковой ул. от Заречной ул. к Выборгскому ш., зона контроля 1,2;KPA-0097-04;КПА;;5368;0,1%
;;Встречное направление;5200;96,9%
;;Попутное направление;168;3,1%
164;Парголово, Первого Мая ул. д.71 А, уч. Красноярской ул. от Зональной к ул. Первого Мая, зона контроля 1;KPA-0055-01;КПА;;419;0,0%
;;Направление не указано;2;0,5%
;;Встречное направление;405;96,7%
;;Попутное направление;12;2,9%
165;Парголово, Первого Мая ул. д.71 А, уч. ул. Первого Мая от Дальневосточной ул. к Красноярской ул., зона контроля 1;KPA-0055-02;КПА;;3101;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;2299;74,1%
;;Попутное направление;801;25,8%
166;Петергоф, Луизинская ул. (~50 м от ж/д переезда, перекресток ул. Юты Бондаровской и ул. Луизинской), уч. Луизинской ул. от Кольцевой ул. к Озерковой ул., зона контроля 1;KPA-0080-02;КПА;;1243;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;1242;99,9%
167;Петергоф, Луизинская ул. (~50 м от ж/д переезда, перекресток ул. Юты Бондаровской и ул. Луизинской), уч. Луизинской ул. от Озерковой ул. к Кольцевой ул., зона контроля 1;KPA-0080-01;КПА;;3186;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;3184;99,9%
168;Петергоф, Луизинская ул. (~50 м от ж/д переезда, перекресток ул. Юты Бондаровской и ул. Луизинской), уч. ул. Юты Бондаровской от ул. Володи Дубинина к Луизинской ул., зона контроля 1;KPA-0080-03;КПА;;2927;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2071;70,8%
;;Попутное направление;854;29,2%
169;Петергоф, Петергофская ул. (перекресток Санкт-Петербургского просп. и ул. Петергофской), уч. Петергофской ул. от Санкт-Петербургского просп. к бул. Красных Курсантов, зона контроля 1;KPA-0078-03;КПА;;5802;0,2%
;;Встречное направление;5346;92,1%
;;Попутное направление;456;7,9%
170;Петергоф, Петергофская ул. (перекресток Санкт-Петербургского просп. и ул. Петергофской), уч. Петергофской ул. от бул. Красных Курсантов к Санкт-Петербургскому просп., зона контроля 1;KPA-0078-01;КПА;;5130;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;5031;98,1%
;;Попутное направление;97;1,9%
171;Петергоф, Петергофская ул. (перекресток Санкт-Петербургского просп. и ул. Петергофской), уч. Санкт-Петербургского просп. от Собственного просп. к Петергофской ул., зона контроля 1,2;KPA-0078-04;КПА;;7119;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;3811;53,5%
;;Попутное направление;3306;46,4%
172;Петергоф, Петергофская ул. (перекресток Санкт-Петербургского просп. и ул. Петергофской), уч. Санкт-Петербургского просп. от Фабричной ул. к Петергофской ул., зона контроля 1,2;KPA-0078-02;КПА;;10388;0,3%
;;Направление не указано;15;0,1%
;;Встречное направление;7648;73,6%
;;Попутное направление;2725;26,2%
173;Петергоф, Ропшинское ш. (перекресток ул. Демьяна Бедного и Ропшинского ш.), уч. Ропшинского ш. от ж/д переезда к ул. Демьяна Бедного, зона контроля 1;KPA-0077-01;КПА;;3289;0,1%
;;Встречное направление;3289;100,0%
174;Петергоф, Ропшинское ш. (перекресток ул. Демьяна Бедного и Ропшинского ш.), уч. ул. Демьяна Бедного от Комсомольской ул. к Ропшинскому ш., зона контроля 1;KPA-0077-02;КПА;;1916;0,1%
;;Встречное направление;1916;100,0%
175;Петро Славянка, Полевая ул. д.26 (перекресток ул. Полевой и Петрозаводского ш.), уч. Петрозаводского ш. от Полевой ул. к Шлиссельбургскому ш., зона контроля 1,2;KPA-0105-01;КПА;;14283;0,4%
;;Направление не указано;2;0,0%
;;Встречное направление;8309;58,2%
;;Попутное направление;5972;41,8%
176;Петро Славянка, Полевая ул. д.26 (перекресток ул. Полевой и Петрозаводского ш.), уч. Полевой ул. от Железнодорожной ул. к Петрозаводскому ш., зона контроля 1;KPA-0105-02;КПА;;2698;0,1%
;;Встречное направление;2696;99,9%
;;Попутное направление;2;0,1%
177;Петро Славянка, Труда ул. д.12 (перекресток ул. Труда и Советского просп.), уч. ул. Труда от Смоленской ул. к Советскому просп., зона контроля 1,2;KPA-0106-01;КПА;;1310;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;464;35,4%
;;Попутное направление;845;64,5%
178;Петро Славянка, Труда ул. д.12 (перекресток ул. Труда и Советского просп.), уч. ул. Труда от Клубной ул. к Советскому просп., зона контроля 1,2;KPA-0106-02;КПА;;1090;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;942;86,4%
;;Попутное направление;146;13,4%
179;СПб, 9-го января просп. д.15 к.3 Д, уч. просп. 9-го января от Гаражного проезда к Грузовому проезду, зона контроля 1,2;KPA-0059-02;КПА;;1329;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;481;36,2%
;;Попутное направление;847;63,7%
180;СПб, 9-го января просп. д.15 к.3 Д, уч. просп. 9-го января от КАД к Грузовому проезду, зона контроля 1;KPA-0059-01;КПА;;1100;0,0%
;;Встречное направление;1013;92,1%
;;Попутное направление;87;7,9%
181;СПб, Александра Невского мост, уч. Заневского просп. от ул. Стахановцев к мосту Александра Невского, зона контроля 1,2;GMC-KPA-0003-01;ГЦВН;;1;0,0%
;;Встречное направление;1;100,0%
182;СПб, Александровской Фермы просп. д.66 лит.А, уч. просп. Александровской фермы от Преображенского переулка к ул. Седова, зона контроля 1,2;KPA-0060-03;КПА;;1838;0,1%
;;Встречное направление;1838;100,0%
183;СПб, Александровской Фермы просп. д.66 лит.А, уч. просп. Александровской фермы от Преображенского переулка к ул. Седова, зона контроля 3;KPA-0060-04;КПА;;4017;0,1%
;;Встречное направление;4017;100,0%
184;СПб, Александровской Фермы просп. д.66 лит.А, уч. просп. Александровской фермы от ул. Бабушкина к ул. Седова, зона контроля 1,2;KPA-0060-02;КПА;;2863;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2861;99,9%
185;СПб, Александровской Фермы просп. д.66 лит.А, уч. просп. Александровской фермы от ул. Бабушкина к ул. Седова, зона контроля 3;KPA-0060-01;КПА;;1580;0,0%
;;Направление не указано;2;0,1%
;;Встречное направление;1578;99,9%
186;СПб, Аннинское ш. д.15, уч. Аннинского ш. от Советской ул. к Красносельскому ш., зона контроля 1;KPA-0051-03;КПА;;2833;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;2434;85,9%
;;Попутное направление;396;14,0%
187;СПб, Аннинское ш. д.15, уч. Красносельского ш. от Колхозной ул. к Аннискому ш., зона контроля 1,2;KPA-0051-01;КПА;;13031;0,4%
;;Направление не указано;3;0,0%
;;Встречное направление;13021;99,9%
;;Попутное направление;7;0,1%
188;СПб, Аннинское ш. д.15, уч. Красносельского ш. от Речного пер. к Новопроложенной ул., зона контроля 1,2;KPA-0051-02;КПА;;7938;0,2%
;;Направление не указано;9;0,1%
;;Встречное направление;7929;99,9%
189;СПб, Бабушкина ул. д.113 к.1, уч. дороги Бабушкина ул. от Александровской Фермы просп. к Грибакиных ул., зона контроля 1,2;KPA-0114-01;КПА;;9800;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;9798;100,0%
190;СПб, Бабушкина ул. д.113 к.1, уч. дороги Бабушкина ул. от Грибакиных ул. к Александровской Фермы просп., зона контроля 1,2;KPA-0114-02;КПА;;9971;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;9969;100,0%
191;СПб, Бадаева ул. д.3 к.1, уч. ул. Бадаева от ул. Джона Рида к ул. Коллонтай, зона контроля 1;KPA-0034-02;КПА;;5122;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;5098;99,5%
;;Попутное направление;21;0,4%
192;СПб, Бадаева ул. д.3 к.1, уч. ул. Бадаева от ул. Коллонтай к ул. Джона Рида, зона контроля 1;KPA-0034-01;КПА;;6268;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;5282;84,3%
;;Попутное направление;984;15,7%
193;СПб, Белорусская ул. д.4, уч. Белорусской ул. от Ленской ул. к Хасанской ул., зона контроля 1;KPA-0121-03;КПА;;791;0,0%
;;Встречное направление;791;100,0%
194;СПб, Белорусская ул. д.4, уч. Хасанской ул. от просп. Наставников к Белорусской ул., зона контроля 1,2;KPA-0121-01;КПА;;4528;0,1%
;;Встречное направление;4528;100,0%
195;СПб, Белорусская ул. д.4, уч. Хасанской ул. от ул. Коммуны к Белорусской ул., зона контроля 1,2;KPA-0121-02;КПА;;3065;0,1%
;;Встречное направление;3065;100,0%
196;СПб, Большевиков пр. д.19, уч. дороги Большевиков просп. (парковочный карман домов №15 и 17) от Антонова Овсеенко ул. к Дыбенко ул., зона контроля 1,2;KPA-0117-01;КПА;;2431;0,1%
;;Направление не указано;5;0,2%
;;Встречное направление;2426;99,8%
197;СПб, Большевиков пр. д.19, уч. дороги Большевиков просп. от Антонова Овсеенко ул. к Дыбенко ул., зона контроля 1;KPA-0117-02;КПА;;12282;0,3%
;;Направление не указано;13;0,1%
;;Встречное направление;12269;99,9%
198;СПб, Большевиков пр. д.19, уч. дороги Большевиков просп. от Антонова Овсеенко ул. к Дыбенко ул., зона контроля 2,3;KPA-0117-03;КПА;;11775;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;11773;100,0%
199;СПб, Большевиков просп., д.49 к.2, уч. дороги Большевиков просп. от Новосёлов ул. к Народная ул., зона контроля 1;KPA-0130-01;КПА;;18133;0,5%
;;Направление не указано;12;0,1%
;;Встречное направление;18121;99,9%
200;СПб, Большевиков просп., д.49 к.2, уч. дороги Большевиков просп. от Новосёлов ул. к Народная ул., зона контроля 2,3;KPA-0130-02;КПА;;7318;0,2%
;;Направление не указано;13;0,2%
;;Встречное направление;7305;99,8%
201;СПб, Большой Крестовский мост (Вязовая ул. д.8), уч. Петроградской ул. от Вязовой ул. к Песочной наб., зона контроля 1;KPA-0021-01;КПА;;2701;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;2697;99,9%
202;СПб, Большой Крестовский мост (Вязовая ул. д.8), уч. Петроградской ул. от Вязовой ул. к Песочной наб., зона контроля 2;KPA-0021-02;КПА;;4055;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4053;100,0%
203;СПб, Большой Крестовский мост (Вязовая ул. д.8), уч. Петроградской ул. от Песочной наб. к Вязовой ул., зона контроля 1,2;KPA-0021-03;КПА;;5524;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;5522;100,0%
204;СПб, Ветеранов просп. д.120, уч. просп. Ветеранов от Авангардной ул. к  просп. Маршала Жукова, зона контроля 1,2;KPA-0009-02;КПА;;8645;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;8643;100,0%
205;СПб, Ветеранов просп. д.120, уч. просп. Ветеранов от просп. Маршала Жукова к Авангардной ул., зона контроля 1,2;KPA-0009-01;КПА;;9452;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;9450;100,0%
206;СПб, Ветеранов просп. д.93, уч. просп. Ветеранов от просп. Маршала Жукова к ул. Солдата Корзуна, зона контроля 1,2;KPA-0122-02;КПА;;607;0,0%
;;Встречное направление;607;100,0%
207;СПб, Ветеранов просп. д.93, уч. просп. Ветеранов от ул. Солдата Корзуна к просп. Маршала Жукова, зона контроля 1,2;KPA-0122-01;КПА;;4721;0,1%
;;Встречное направление;4721;100,0%
208;СПб, Витебский просп. д.107, уч. Витебского просп. от Дунайского просп. к КАД, зона контроля 1;KPA-0062-02;КПА;;6627;0,2%
;;Направление не указано;1;0,0%
;;Встречное направление;6626;100,0%
209;СПб, Витебский просп. д.107, уч. Витебского просп. от Дунайского просп. к КАД, зона контроля 2,3;KPA-0062-03;КПА;;11549;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;11548;100,0%
210;СПб, Витебский просп. д.107, уч. Витебского просп. от КАД к Дунайскому просп., зона контроля 1,2;KPA-0062-04;КПА;;12179;0,3%
;;Встречное направление;12179;100,0%
211;СПб, Витебский просп. д.107, уч. Витебского просп. от КАД к Дунайскому просп., зона контроля 3;KPA-0062-01;КПА;;4291;0,1%
;;Встречное направление;4291;100,0%
212;СПб, Володарский мост, уч. Володарского моста от Ивановской ул. к Народной ул., зона контроля 1;GMC-KPA-0004-02;ГЦВН;;4;0,0%
;;Встречное направление;4;100,0%
213;СПб, Волхонское ш. д.109, уч. к Волхонскому ш. под виадуком, зона контроля 1;KPA-0071-02;КПА;;426;0,0%
;;Направление не указано;2;0,5%
;;Встречное направление;235;55,2%
;;Попутное направление;189;44,4%
214;СПб, Волхонское ш. д.109, уч. от Волхонского ш. под виадуком, зона контроля 1;KPA-0071-01;КПА;;679;0,0%
;;Встречное направление;642;94,6%
;;Попутное направление;37;5,4%
215;СПб, Волхонское ш. д.36, уч. Волхонского ш. от КАД к Красносельскому ш., зона контроля 1;KPA-0049-01;КПА;;4642;0,1%
;;Встречное направление;2977;64,1%
;;Попутное направление;1665;35,9%
216;СПб, Волхонское ш. д.36, уч. Волхонского ш. от Красносельского ш. к КАД, зона контроля 1;KPA-0049-02;КПА;;3147;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;2131;67,7%
;;Попутное направление;1015;32,3%
217;СПб, Ворошилова ул. д.11 (перекресток), уч. просп. Пятилеток от ул. Джона Рида к ул. Ворошилова, зона контроля 1,2;KPA-0033-03;КПА;;2397;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2395;99,9%
218;СПб, Ворошилова ул. д.11 (перекресток), уч. просп. Пятилеток от ул. Джона Рида к ул. Ворошилова, зона контроля 3,4;KPA-0033-04;КПА;;3200;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3196;99,9%
219;СПб, Ворошилова ул. д.11 (перекресток), уч. ул. Ворошилова от ул. Бадаева к просп. Пятилеток, зона контроля 1,2;KPA-0033-06;КПА;;2380;0,1%
;;Направление не указано;1;0,0%
;;Встречное направление;2379;100,0%
220;СПб, Ворошилова ул. д.11 (перекресток), уч. ул. Ворошилова от ул. Бадаева к просп. Пятилеток, зона контроля 3;KPA-0033-05;КПА;;1870;0,1%
;;Направление не указано;4;0,2%
;;Встречное направление;1866;99,8%
221;СПб, Ворошилова ул. д.11 (перекресток), уч. ул. Ворошилова от ул. Ванеева к просп. Пятилеток, зона контроля 1,2;KPA-0033-01;КПА;;4174;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4172;100,0%
222;СПб, Ворошилова ул. д.11 (перекресток), уч. ул. Ворошилова от ул. Ванеева к просп. Пятилеток, зона контроля 3;KPA-0033-02;КПА;;1167;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;1165;99,8%
223;СПб, Выборгское ш. д.1, уч. Выборгского ш. от просп. Энгельса к просп. Луначарского, зона контроля 1,2;KPA-0007-02;КПА;;6414;0,2%
;;Направление не указано;4;0,1%
;;Встречное направление;6410;99,9%
224;СПб, Выборгское ш. д.1, уч. Выборгского ш. от просп. Энгельса к просп. Луначарского, зона контроля 3;KPA-0007-01;КПА;;8474;0,2%
;;Направление не указано;6;0,1%
;;Встречное направление;8468;99,9%
225;СПб, Грибакиных ул. д.27 (перекресток), уч. Запорожской ул. от 3-го Рабфаковского пер. к ул. Грибакиных, зона контроля 1;KPA-0058-01;КПА;;1873;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;1825;97,4%
;;Попутное направление;46;2,5%
226;СПб, Грибакиных ул. д.27 (перекресток), уч. ул. Грибакиных от 1-го Обуховского проезда к Запорожской ул., зона контроля 1;KPA-0058-02;КПА;;567;0,0%
;;Направление не указано;3;0,5%
;;Встречное направление;526;92,8%
;;Попутное направление;38;6,7%
227;СПб, Грибакиных ул. д.27 (перекресток), уч. ул. Грибакиных от ул. Бабушкина к 1-му Обуховскому проезду, зона контроля 1;KPA-0058-03;КПА;;998;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;1;0,1%
;;Попутное направление;995;99,7%
228;СПб, Дальневосточный просп. д.15, уч. Дальневосточного просп. от ул. Крыленко к ул. Дыбенко, зона контроля 1,2;KPA-0018-02;КПА;;11487;0,3%
;;Направление не указано;6;0,1%
;;Встречное направление;11481;99,9%
229;СПб, Дальневосточный просп. д.15, уч. Дальневосточного просп. от ул. Крыленко к ул. Дыбенко, зона контроля 3,4;KPA-0018-01;КПА;;11191;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;11189;100,0%
230;СПб, Дачный просп. д.17 к.1, уч. Дачного просп. (неч.сторона) от просп. Ветеранов к бул. Новаторов, зона контроля 1,2;KPA-0068-03;КПА;;5544;0,2%
;;Направление не указано;3;0,1%
;;Встречное направление;5541;99,9%
231;СПб, Дачный просп. д.17 к.1, уч. Дачного просп. (неч.сторона) от просп. Ветеранов к бул. Новаторов, зона контроля 3;KPA-0068-04;КПА;;8730;0,2%
;;Направление не указано;3;0,0%
;;Встречное направление;8727;100,0%
232;СПб, Дачный просп. д.17 к.1, уч. Дачного просп. (чёт.сторона) от бул. Новаторов к просп. Ветеранов, зона контроля 1,2;KPA-0068-01;КПА;;8620;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;8618;100,0%
233;СПб, Дачный просп. д.17 к.1, уч. Дачного просп. (чёт.сторона) от бул. Новаторов к просп. Ветеранов, зона контроля 3;KPA-0068-02;КПА;;5250;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;5246;99,9%
234;СПб, Дворцовый мост, участок дороги Дворцового моста по направлению от Университетской наб. к Дворцовой наб., зона контроля 1,2;GMC-KPA-0001-01;ГЦВН;;541;0,0%
;;Направление не указано;12;2,2%
;;Встречное направление;529;97,8%
235;СПб, Динамо просп. д.2А, уч. просп. Динамо от наб. реки Крестовки к просп. Морской, зона контроля 1,2;KPA-0115-01;КПА;;1891;0,1%
;;Встречное направление;700;37,0%
;;Попутное направление;1191;63,0%
236;СПб, Дорога на Турухтанные острова д.14 к.4 В (перекресток), уч. дороги "Дорога на Турухтанные острова" от "Лесной Молл" к Портовой ул., зона контроля 1,2;KPA-0044-01;КПА;;1973;0,1%
;;Направление не указано;4;0,2%
;;Встречное направление;1969;99,8%
237;СПб, Дорога на Турухтанные острова д.14 к.4 В (перекресток), уч. дороги "Дорога на Турухтанные острова" от просп. Маршала Жукова к Портовой ул., зона контроля 1,2;KPA-0044-02;КПА;;1240;0,0%
;;Направление не указано;8;0,6%
;;Встречное направление;1232;99,4%
238;СПб, Дунайский пр. д 13. к. 2, съезд с Витебского пр. на Дунайский пр., зона контроля 1,2;KPA-0063-07;КПА;;3716;0,1%
;;Встречное направление;3716;100,0%
239;СПб, Дунайский пр. д 13. к. 2, съезд с Дунайского пр. на Витебский пр., зона контроля 1;KPA-0063-05;КПА;;4331;0,1%
;;Попутное направление;4331;100,0%
240;СПб, Дунайский пр. д 13. к. 2, уч. Дунайского пр. от Витебского пр. к Космонавтов пр., зона контроля 1,2,3;KPA-0063-06;КПА;;7442;0,2%
;;Попутное направление;7442;100,0%
241;СПб, Дунайский просп. д.29, уч. Дунайского просп. от просп. Космонавтов к Витебскому просп., зона контроля 1,2;KPA-0038-01;КПА;;5530;0,2%
;;Встречное направление;5530;100,0%
242;СПб, Дунайский просп. д.29, уч. Дунайского просп. от просп. Космонавтов к Витебскому просп., зона контроля 3,4;KPA-0038-02;КПА;;6586;0,2%
;;Направление не указано;3;0,0%
;;Встречное направление;6583;100,0%
243;СПб, Дыбенко ул. д.42 (перекресток), въезд в Кудрово, зона контроля 1,2;KPA-0110-03;КПА;;13127;0,4%
;;Направление не указано;1;0,0%
;;Встречное направление;13126;100,0%
244;СПб, Дыбенко ул. д.42 (перекресток), выезд из Кудрово, зона контроля 1;KPA-0110-02;КПА;;18788;0,5%
;;Встречное направление;13413;71,4%
;;Попутное направление;5375;28,6%
245;СПб, Дыбенко ул. д.42 (перекресток), уч. просп. Солидарности . от Ленинградской ул. к ул. Лопатина, зона контроля 1,2;KPA-0110-01;КПА;;11915;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;11913;100,0%
246;СПб, Дыбенко ул. д.42 (перекресток), уч. просп. Солидарности от ул. Лопатина к ул. Дыбенко, зона контроля 1,2;KPA-0110-04;КПА;;6038;0,2%
;;Направление не указано;10;0,2%
;;Встречное направление;6028;99,8%
247;СПб, Екатерингофки реки наб., в районе съезда и заезда на ЗСД, уч. наб. реки Екатерингофки от Двинской ул. в сторону заезда на ЗСД, зона контроля 1,2;KPA-0127-01;КПА;;2252;0,1%
;;Встречное направление;2252;100,0%
248;СПб, Екатерингофки реки наб., в районе съезда и заезда на ЗСД, уч. наб. реки Екатерингофки от съезда с ЗСД в сторону Двинской ул., зона контроля 1,2,3;KPA-0127-02;КПА;;3098;0,1%
;;Встречное направление;3098;100,0%
249;СПб, Екатерингофский мост, участок дороги Екатерингофского моста по направлению к ул.Гапсальской, зона контроля 1,2;KPA-0022-01;КПА;;1660;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;1659;99,9%
250;СПб, Екатерингофский мост, участок дороги Екатерингофского моста по направлению к ул.Степана Разина, зона контроля 1,2;KPA-0022-02;КПА;;1607;0,0%
;;Направление не указано;2;0,1%
;;Встречное направление;1605;99,9%
251;СПб, Зольная ул. д.11, уч. Дальневосточного просп. от Зольной ул. к ул. Коллонтай, зона контроля 1,2;KPA-0017-02;КПА;;14596;0,4%
;;Встречное направление;14596;100,0%
252;СПб, Зольная ул. д.11, уч. Дальневосточного просп. от Зольной ул. к ул. Коллонтай, зона контроля 3;KPA-0017-01;КПА;;5583;0,2%
;;Встречное направление;5583;100,0%
253;СПб, Зольная ул. д.11, уч. Зольной ул. от Дальневосточного просп. к Октябрьской наб., зона контроля 1,2;KPA-0017-03;КПА;;6197;0,2%
;;Встречное направление;6197;100,0%
254;СПб, Ириновский просп. д.17 к.1, уч. Ириновского просп. от Индустриального просп. к ул. Передовиков, зона контроля 1;KPA-0015-04;КПА;;3908;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;3905;99,9%
255;СПб, Ириновский просп. д.17 к.1, уч. Ириновского просп. от Индустриального просп. к ул. Передовиков, зона контроля 2,3;KPA-0015-03;КПА;;6461;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;6459;100,0%
256;СПб, Ириновский просп. д.17 к.1, уч. Ириновского просп. от ул. Передовиков к Индустриальному просп., зона контроля 1,2;KPA-0015-02;КПА;;4171;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;4168;99,9%
